3906.0934520000 1.0012050000 0.0008280000 ASTEP 2.367 755
3906.0941740000 0.9995780000 0.0008240000 ASTEP 2.369 727
3906.0948950000 1.0040610000 0.0008260000 ASTEP 2.370 709
3906.0956170000 1.0047330000 0.0008370000 ASTEP 2.371 696
3906.0963380000 0.9983290000 0.0008320000 ASTEP 2.373 698
3906.0970600000 1.0035730000 0.0008370000 ASTEP 2.374 713
3906.0977820000 1.0007740000 0.0008320000 ASTEP 2.375 724
3906.0985030000 1.0026030000 0.0008430000 ASTEP 2.377 723
3906.0992250000 1.0011710000 0.0008510000 ASTEP 2.378 719
3906.0999460000 0.9989750000 0.0008700000 ASTEP 2.379 727
3906.1006680000 0.9920890000 0.0008930000 ASTEP 2.380 725
3906.1013890000 0.9974490000 0.0009370000 ASTEP 2.382 720
3906.1021110000 0.9919960000 0.0008920000 ASTEP 2.383 693
3906.1028330000 0.9954050000 0.0008650000 ASTEP 2.384 677
3906.1035550000 0.9982780000 0.0008760000 ASTEP 2.385 688
3906.1042770000 0.9986680000 0.0008750000 ASTEP 2.386 710
3906.1049980000 0.9975780000 0.0008700000 ASTEP 2.387 719
3906.1057200000 1.0060830000 0.0008670000 ASTEP 2.388 724
3906.1064420000 1.0011290000 0.0008510000 ASTEP 2.389 720
3906.1071630000 0.9898740000 0.0008330000 ASTEP 2.390 702
3906.1078850000 0.9967050000 0.0008380000 ASTEP 2.391 695
3906.1086060000 0.9940360000 0.0008270000 ASTEP 2.392 703
3906.1093280000 1.0024870000 0.0008340000 ASTEP 2.393 706
3906.1100490000 0.9969690000 0.0008320000 ASTEP 2.394 705
3906.1107710000 0.9936960000 0.0008390000 ASTEP 2.395 700
3906.1114930000 0.9942440000 0.0008400000 ASTEP 2.396 694
3906.1122140000 1.0075170000 0.0008480000 ASTEP 2.397 692
3906.1129360000 1.0008330000 0.0008420000 ASTEP 2.397 687
3906.1136570000 0.9894750000 0.0008410000 ASTEP 2.398 698
3906.1143790000 0.9983150000 0.0008540000 ASTEP 2.399 709
3906.1151010000 1.0005240000 0.0008540000 ASTEP 2.400 722
3906.1158220000 1.0029220000 0.0008430000 ASTEP 2.400 720
3906.1165440000 0.9992860000 0.0008470000 ASTEP 2.401 718
